Price,Close,mom,signal_raw,signal_shift,ret_daily,strat_ret,wealth_market,wealth_strategy,trade_side_raw,strat_ret_net,wealth_strategy_net,signal_costaware,signal_cost_shift,strat_ret_ca,trade_side_ca,strat_ret_ca_net,wealth_strategy_ca,wealth_strategy_ca_net
Ticker,SPY,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2022-12-02,406.9100036621094,0.09676287149007967,1,1.0,-0.0011537169597666264,-0.0011537169597666264,0.85179295166652,1.0704933978052225,0.0,-0.0011537169597666264,1.0625030418706103,1,1.0,-0.0011537169597666264,0.0,-0.0011537169597666264,1.0704933978052225,1.0625030418706103
2022-12-05,399.5899963378906,0.06175100267696765,1,1.0,-0.017989253786685366,-0.017989253786685366,0.8364698320852811,1.0512360203951332,0.0,-0.017989253786685366,1.0433894050012746,1,1.0,-0.017989253786685366,0.0,-0.017989253786685366,1.0512360203951332,1.0433894050012746
2022-12-06,393.8299865722656,0.036531053873664066,1,1.0,-0.014414799715742554,-0.014414799715742554,0.824412286987511,1.0360826637071632,0.0,-0.014414799715742554,1.0283491557026534,1,1.0,-0.014414799715742554,0.0,-0.014414799715742554,1.0360826637071632,1.0283491557026534
2022-12-07,393.1600036621094,0.029214669272537686,1,1.0,-0.0017011983165312605,-0.0017011983165312605,0.8230097981927602,1.0343200816238773,0.0,-0.0017011983165312605,1.0265997298501657,1,1.0,-0.0017011983165312605,0.0,-0.0017011983165312605,1.0343200816238773,1.0265997298501657
2022-12-08,396.239990234375,0.05909706535964143,1,1.0,0.007833926502128774,0.007833926502128774,0.8294571964623342,1.0424228691229946,0.0,0.007833926502128774,1.034642036680917,1,1.0,0.007833926502128774,0.0,0.007833926502128774,1.0424228691229946,1.034642036680917
2022-12-09,393.2799987792969,-0.0035724331839864787,0,1.0,-0.007470198687737906,-0.007470198687737906,0.8232609864017865,1.034635763174004,0.0,-0.007470198687737906,1.0269130550962249,0,1.0,-0.007470198687737906,0.0,-0.007470198687737906,1.034635763174004,1.0269130550962249
2022-12-12,398.95001220703125,0.00110411891953488,1,0.0,0.014417243300787197,0.0,0.8351301403427871,1.034635763174004,1.0,-0.0005,1.026399598568677,1,0.0,0.0,1.0,-0.0005,1.034635763174004,1.026399598568677
2022-12-13,401.9700012207031,0.017336521026945162,1,1.0,0.007569843141412624,0.007569843141412624,0.8414519445078479,1.0424677936097269,1.0,0.007069843141412624,1.0336560827309664,1,1.0,0.007569843141412624,1.0,0.007069843141412624,1.0424677936097269,1.0336560827309664
2022-12-14,399.3999938964844,0.0022836299139512573,1,1.0,-0.006393530155021865,-0.006393530155021865,0.8360720961266351,1.035802744335644,0.0,-0.006393530155021865,1.0270473713961041,1,1.0,-0.006393530155021865,0.0,-0.006393530155021865,1.035802744335644,1.0270473713961041
2022-12-15,389.6300048828125,-0.014717428611866534,0,1.0,-0.024461665405543398,-0.024461665405543398,0.815620380256274,1.0104652841775619,0.0,-0.024461665405543398,1.0019240822413698,0,1.0,-0.024461665405543398,0.0,-0.024461665405543398,1.0104652841775619,1.0019240822413698
2022-12-16,383.2699890136719,-0.027825693720673783,0,0.0,-0.01632321892420352,-0.0,0.8023068302303088,1.0104652841775619,1.0,-0.0005,1.001423120200249,0,0.0,-0.0,1.0,-0.0005,1.0104652841775619,1.001423120200249
2022-12-19,380.0199890136719,-0.0404262551194946,0,0.0,-0.008479662100243535,-0.0,0.7955035394092383,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2022-12-20,380.5400085449219,-0.035606548375183955,0,0.0,0.001368400469142994,0.0,0.7965921068257709,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2022-12-21,386.2300109863281,-0.03418350367290768,0,0.0,0.014952442091866303,0.0,0.808503104173921,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2022-12-22,380.7200012207031,-0.05392378977922796,0,0.0,-0.014266135745262032,-0.0,0.7969688891393101,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2022-12-23,382.9100036621094,-0.048268793175494706,0,0.0,0.005752265272075174,0.0,0.8015532656032305,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2022-12-27,381.3999938964844,-0.0366497679558726,0,0.0,-0.0039435108803203,-0.0,0.7983923315791679,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2022-12-28,376.6600036621094,-0.046985316924379794,0,0.0,-0.01242787181496774,-0.0,0.7884700140242488,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2022-12-29,383.44000244140625,-0.05945837585817593,0,0.0,0.01800031517383771,0.0,0.8026627227818055,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2022-12-30,382.42999267578125,-0.061245058441708244,0,0.0,-0.002634075107433076,-0.0,0.8005484488840615,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2023-01-03,380.82000732421875,-0.06411736281508396,0,0.0,-0.004209882546862387,-0.0,0.7971782339411867,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2023-01-04,383.760009765625,-0.03961557275542982,0,0.0,0.007720189025949065,0.0,0.8033326005945849,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-05,379.3800048828125,-0.03669091278503145,0,0.0,-0.011413395797773451,-0.0,0.7941638476667442,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2023-01-06,388.0799865722656,-0.012920991562024753,0,0.0,0.022932103899730993,0.0,0.8123756955348481,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-09,387.8599853515625,-0.02114881155194792,0,0.0,-0.0005668965891446609,-0.0,0.8119151625239454,1.0104652841775619,0.0,-0.0,1.001423120200249,0,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2023-01-10,390.5799865722656,-0.006865368733248167,0,0.0,0.007012843096556365,0.0,0.8176089961664409,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-11,395.5199890136719,-0.008597626490557397,0,0.0,0.01264786371867066,0.0,0.8279500033251131,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-12,396.9599914550781,-0.012463640944375465,0,0.0,0.003640782972808232,0.0,0.8309643895995558,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-13,398.5,-0.002253364822828785,0,0.0,0.0038795056884117773,0.0,0.8341881206758749,1.0104652841775619,0.0,0.0,1.001423120200249,0,0.0,0.0,0.0,0.0,1.0104652841775619,1.001423120200249
2023-01-17,397.7699890136719,0.020891574131483015,1,0.0,-0.0018318970798698597,-0.0,0.8326599738935466,1.0104652841775619,0.0,-0.0,1.001423120200249,1,0.0,-0.0,0.0,-0.0,1.0104652841775619,1.001423120200249
2023-01-18,391.489990234375,0.02144702548158528,1,1.0,-0.015788015568668268,-0.015788015568668268,0.8195139252623084,0.9945120425393678,1.0,-0.016288015568668268,0.9851119248276031,1,1.0,-0.015788015568668268,1.0,-0.016288015568668268,0.9945120425393678,0.9851119248276031
2023-01-19,388.6400146484375,0.022683084795456665,1,1.0,-0.007279817254666643,-0.007279817254666643,0.8135480136487442,0.9872721766121159,0.0,-0.007279817254666643,0.9779404900394653,1,1.0,-0.007279817254666643,0.0,-0.007279817254666643,0.9872721766121159,0.9779404900394653
2023-01-20,395.8800048828125,0.040311126276962206,1,1.0,0.018629039629190602,0.018629039629190602,0.828703631835256,1.0056641091150202,0.0,0.018629039629190602,0.9961585821834006,1,1.0,0.018629039629190602,0.0,0.018629039629190602,1.0056641091150202,0.9961585821834006
2023-01-23,400.6300048828125,0.037283467071113074,1,1.0,0.011998585281936869,0.011998585281936869,0.8386469030352821,1.01773065569322,0.0,0.011998585281936869,1.0081110758860614,1,1.0,0.011998585281936869,0.0,0.011998585281936869,1.01773065569322,1.0081110758860614
2023-01-24,400.20001220703125,0.05116624008160686,1,1.0,-0.0010732912426442143,-0.0010732912426442143,0.8377467906585836,1.0166383342930938,0.0,-0.0010732912426442143,1.0070290790967003,1,1.0,-0.0010732912426442143,0.0,-0.0010732912426442143,1.0166383342930938,1.0070290790967003
2023-01-25,400.3500061035156,0.04554595668593664,1,1.0,0.00037479733110745705,0.00037479733110745705,0.8380607759198663,1.0170193676274883,0.0,0.00037479733110745705,1.0074065109078933,1,1.0,0.00037479733110745705,0.0,0.00037479733110745705,1.0170193676274883,1.0074065109078933
2023-01-26,404.75,0.06122183135077086,1,1.0,0.010990368001509987,0.010990368001509987,0.8472713722548566,1.0281967847423774,0.0,0.010990368001509987,1.0184782791898883,1,1.0,0.010990368001509987,0.0,0.010990368001509987,1.0281967847423774,1.0184782791898883
2023-01-27,405.67999267578125,0.07704558150990959,1,1.0,0.0022976965430050456,0.0022976965430050456,0.8492181447578737,1.0305592689402088,0.0,0.0022976965430050456,1.0208184332111085,1,1.0,0.0022976965430050456,0.0,0.0022976965430050456,1.0305592689402088,1.0208184332111085
2023-01-30,400.5899963378906,0.04472666854602658,1,1.0,-0.012546826143231882,-0.012546826143231882,0.8385631523379188,1.0176290209625198,0.0,-0.012546826143231882,1.0080104018058025,1,1.0,-0.012546826143231882,0.0,-0.012546826143231882,1.0176290209625198,1.0080104018058025
2023-01-31,406.4800109863281,0.06288737486898976,1,1.0,0.014703349315466685,0.014703349315466685,0.8508928392898221,1.032591575931288,0.0,0.014703349315466685,1.0228315308571772,1,1.0,0.014703349315466685,0.0,0.014703349315466685,1.032591575931288,1.0228315308571772
2023-02-01,410.79998779296875,0.07872480408631977,1,1.0,0.010627771821197785,0.010627771821197785,0.8599359342300854,1.0435657235847768,0.0,0.010627771821197785,1.0337019509786536,1,1.0,0.010627771821197785,0.0,0.010627771821197785,1.0435657235847768,1.0337019509786536
2023-02-02,416.7799987792969,0.08604332961591887,1,1.0,0.01455698920162063,0.01455698920162063,0.8724540123387583,1.0587568985541818,0.0,0.01455698920162063,1.048749539116744,1,1.0,0.01455698920162063,0.0,0.01455698920162063,1.0587568985541818,1.048749539116744
2023-02-03,412.3500061035156,0.08690495228099149,1,1.0,-0.010629091340170427,-0.010629091340170427,0.8631806189515114,1.0475032747724138,0.0,-0.010629091340170427,1.0376022844725106,1,1.0,-0.010629091340170427,0.0,-0.010629091340170427,1.0475032747724138,1.0376022844725106
2023-02-06,409.8299865722656,0.056045147270045836,1,1.0,-0.006111360480051453,-0.006111360480051453,0.8579054110297049,1.0411016046562451,0.0,-0.006111360480051453,1.0312611228771742,1,1.0,-0.006111360480051453,0.0,-0.006111360480051453,1.0411016046562451,1.0312611228771742
2023-02-07,415.19000244140625,0.07046361605224982,1,1.0,0.013078632712971272,0.013078632712971272,0.869125640803033,1.0547177901604292,0.0,0.013078632712971272,1.044748608334451,1,1.0,0.013078632712971272,0.0,0.013078632712971272,1.0547177901604292,1.044748608334451
2023-02-08,410.6499938964844,0.05138514008450201,1,1.0,-0.010934773280246723,-0.010934773280246723,0.8596219489688027,1.043184690250382,0.0,-0.010934773280246723,1.0333245191674605,1,1.0,-0.010934773280246723,0.0,-0.010934773280246723,1.043184690250382,1.0333245191674605
2023-02-09,407.0899963378906,0.029252648780334622,1,1.0,-0.00866917718618343,-0.00866917718618343,0.8521697339800598,1.0341411373326876,0.0,-0.00866917718618343,1.02436644581997,1,1.0,-0.00866917718618343,0.0,-0.00866917718618343,1.0341411373326876,1.02436644581997
2023-02-10,408.0400085449219,0.027912175857393917,1,1.0,0.0023336663037101246,0.0023336663037101246,0.8541584137732907,1.0365544776581614,0.0,0.0023336663037101246,1.0267569752772312,1,1.0,0.0023336663037101246,0.0,0.0023336663037101246,1.0365544776581614,1.0267569752772312
2023-02-13,412.8299865722656,0.03595981573968787,1,1.0,0.011738991096546858,0.011738991096546858,0.864185371787616,1.0487225814424763,0.0,0.011738991096546858,1.038810066268328,1,1.0,0.011738991096546858,0.0,0.011738991096546858,1.0487225814424763,1.038810066268328
2023-02-14,412.6400146484375,0.037383478003551796,1,1.0,-0.00046016987623753725,-0.00046016987623753725,0.8637876997120342,1.0482399909019664,0.0,-0.00046016987623753725,1.038332037168699,1,1.0,-0.00046016987623753725,0.0,-0.00046016987623753725,1.0482399909019664,1.038332037168699
2023-02-15,413.9800109863281,0.05744724338542828,1,1.0,0.0032473737163669636,0.0032473737163669636,0.8665927411846002,1.0516440178968662,0.0,0.0032473737163669636,1.0417038893350625,1,1.0,0.0032473737163669636,0.0,0.0032473737163669636,1.0516440178968662,1.0417038893350625
2023-02-16,408.2799987792969,0.05053515693340449,1,1.0,-0.013768810222142602,-0.013768810222142602,0.8546607901913431,1.0371641309931927,0.0,-0.013768810222142602,1.02736086617514,1,1.0,-0.013768810222142602,0.0,-0.013768810222142602,1.0371641309931927,1.02736086617514
2023-02-17,407.260009765625,0.02874609665163863,1,1.0,-0.002498258589011204,-0.002498258589011204,0.8525256265315565,1.0345730267947246,0.0,-0.002498258589011204,1.024794253067204,1,1.0,-0.002498258589011204,0.0,-0.002498258589011204,1.0345730267947246,1.024794253067204
2023-02-21,399.0899963378906,-0.00384396706725032,0,1.0,-0.0200609272499801,-0.0200609272499801,0.8354231719589632,1.013818532569404,0.0,-0.0200609272499801,1.0042359301102253,0,1.0,-0.0200609272499801,0.0,-0.0200609272499801,1.013818532569404,1.0042359301102253
2023-02-22,398.5400085449219,-0.004147935061157959,0,0.0,-0.0013781046831931043,-0.0,0.8342718713732385,1.013818532569404,1.0,-0.0005,1.0037338121451702,0,0.0,-0.0,1.0,-0.0005,1.013818532569404,1.0037338121451702
2023-02-23,400.6600036621094,0.0007743163578561862,1,0.0,0.005319403502116682,0.0,0.8387097000875388,1.013818532569404,0.0,0.0,1.0037338121451702,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-02-24,396.3800048828125,-0.020679419684218603,0,1.0,-0.01068237093839386,-0.01068237093839386,0.8297502919615746,1.0029885469402795,1.0,-0.01118237093839386,0.9925096883343548,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-02-27,397.7300109863281,-0.019596681702286345,0,0.0,0.0034058380515806785,0.0,0.8325762870792475,1.0029885469402795,1.0,-0.0005,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-02-28,396.260009765625,-0.010809023220373581,0,0.0,-0.0036959776232566854,-0.0,0.8294991037525484,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-01,394.739990234375,-0.028882160093102294,0,0.0,-0.003835914535380569,-0.0,0.8263172160833788,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-02,397.80999755859375,-0.031621204041811124,0,0.0,0.007777289862108905,0.0,0.8327437245909102,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-03,404.19000244140625,-0.030207774784695385,0,0.0,0.016037819365946948,0.0,0.846099118024025,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-06,404.4700012207031,-0.01910999094500876,0,0.0,0.0006927404874084164,0.0,0.8466852451394409,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-07,398.2699890136719,-0.028206812427951422,0,0.0,-0.015328731891906533,-0.0,0.8337066340198652,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-08,398.9200134277344,-0.03918685160529123,0,0.0,0.0016321199989792756,0.0,0.8350673432905308,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-09,391.55999755859375,-0.04648726804243608,0,0.0,-0.01844985365837981,-0.0,0.8196604730119285,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-10,385.9100036621094,-0.05202778959520671,0,0.0,-0.01442944614289643,-0.0,0.8078332263611419,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-13,385.3599853515625,-0.05558284167828731,0,0.0,-0.001425250201672501,-0.0,0.8066818618923529,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-14,391.7300109863281,-0.051110569174325104,0,0.0,0.016530065073970368,0.0,0.820016365563425,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-15,389.2799987792969,-0.05661112601753604,0,0.0,-0.006254338800497861,-0.0,0.8148877053912384,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-16,396.1099853515625,-0.04316639731514904,0,0.0,0.01754517723408111,0.0,0.8291850546082014,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-17,389.989990234375,-0.04479770892428381,0,0.0,-0.015450241961852518,-0.0,0.8163739448833528,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-20,393.739990234375,-0.03319751315389563,0,0.0,0.009615631410812231,0.0,0.8242238958307418,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-21,398.9100036621094,-0.0004510077361820075,0,0.0,0.013130526631691453,0.0,0.8350463896454239,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-22,392.1099853515625,-0.016133946543624433,0,0.0,-0.017046497325513887,-0.0,0.8208117735976531,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-23,393.1700134277344,-0.01869413010012244,0,0.0,0.0027033947508923184,0.0,0.8230307518378677,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-24,395.75,-0.0015893962234516668,0,0.0,0.006562012575101583,0.0,0.828431489981123,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-27,396.489990234375,-0.003117744997110039,0,0.0,0.0018698426642451693,0.0,0.8299805265254939,1.0029885469402795,0.0,0.0,0.9920134334901877,0,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-28,395.6000061035156,-0.001665582309200886,0,0.0,-0.002244657249312332,-0.0,0.8281175047198404,1.0029885469402795,0.0,-0.0,0.9920134334901877,0,0.0,-0.0,0.0,-0.0,1.013818532569404,1.0037338121451702
2023-03-29,401.3500061035156,0.016745239987506544,1,0.0,0.014534883496678752,0.0,0.8401540961725036,1.0029885469402795,0.0,0.0,0.9920134334901877,1,0.0,0.0,0.0,0.0,1.013818532569404,1.0037338121451702
2023-03-30,403.70001220703125,0.014806100109562959,1,1.0,0.005855253688247242,0.005855253688247242,0.8450734115428137,1.0088612993290214,1.0,0.005355253688247241,0.9973259170886769,1,1.0,0.005855253688247242,1.0,0.005355253688247241,1.0197546972714444,1.0091090613446791
2023-03-31,409.3900146484375,0.012865266769642725,1,1.0,0.014094630342711634,0.014094630342711634,0.8569844088909638,1.0230808264101316,0.0,0.014094630342711634,1.0113828572212478,1,1.0,0.014094630342711634,0.0,0.014094630342711634,1.0341277627697292,1.0233320805398132
2023-04-03,410.95001220703125,0.016020992822140645,1,1.0,0.003810541299922532,0.003810541299922532,0.8602499833744326,1.0269793181523263,0.0,0.003810541299922532,1.015236773368723,1,1.0,0.003810541299922532,0.0,0.003810541299922532,1.0380683493191598,1.0272315296962458
2023-04-04,408.6700134277344,0.02611300047944476,1,1.0,-0.0055481170740256935,-0.0055481170740256935,0.8554772157537426,1.0212815166626141,0.0,-0.0055481170740256935,1.0096041208922173,1,1.0,-0.0055481170740256935,0.0,-0.0055481170740256935,1.0323090245862965,1.0215323289073606
2023-04-05,407.6000061035156,0.021758729528754683,1,1.0,-0.0026182672793729767,-0.0026182672793729767,0.8532373477514854,1.018607528684508,0.0,-0.0026182672793729767,1.006960707457365,1,1.0,-0.0026182672793729767,0.0,-0.0026182672793729767,1.0296061636450207,1.0188576842357608
2023-04-06,409.19000244140625,0.04502504084364323,1,1.0,0.003900874175862601,0.003900874175862601,0.8565657192872107,1.0225809884884927,0.0,0.003900874175862601,1.0108887344771937,1,1.0,0.003900874175862601,0.0,0.003900874175862601,1.0336225277400926,1.0228321198650754
2023-04-10,409.6099853515625,0.06141323485929662,1,1.0,0.0010263762742257487,0.0010263762742257487,0.8574448780188022,1.0236305413535516,0.0,0.0010263762742257487,1.0119262866901433,1,1.0,0.0010263762742257487,0.0,0.0010263762742257487,1.0346834133790703,1.023881930485421
2023-04-11,409.7200012207031,0.0632136620176511,1,1.0,0.0002685868828276039,0.0002685868828276039,0.8576751764657857,1.0239054750898209,0.0,0.0002685868828276039,1.0121980768171368,1,1.0,0.0002685868828276039,0.0,0.0002685868828276039,1.0349613157717832,1.0241569317415136
2023-04-12,408.04998779296875,0.04166128800177682,1,1.0,-0.004075987071070042,-0.004075987071070042,0.8541793035353334,1.0197320496113569,0.0,-0.004075987071070042,1.0080723705426682,1,1.0,-0.004075987071070042,0.0,-0.004075987071070042,1.0307428268296397,1.0199824813289884
2023-04-13,413.4700012207031,0.0621403681598367,1,1.0,0.013282719249790409,0.013282719249790409,0.8655251274131748,1.0332768641363579,0.0,0.013282719249790409,1.0214623128240572,1,1.0,0.013282719249790409,0.0,0.013282719249790409,1.0444338944171532,1.033530622268186
2023-04-14,412.4599914550781,0.041276430052638924,1,1.0,-0.0024427643181926806,-0.0024427643181926806,0.8634108535154307,1.0307528122818315,0.0,-0.0024427643181926806,1.018967121133912,1,1.0,-0.0024427643181926806,0.0,-0.0024427643181926806,1.0418825885671599,1.0310059505423497
2023-04-17,413.94000244140625,0.06141186391127085,1,1.0,0.003588253447581513,0.003588253447581513,0.8665089904872367,1.0344514146141062,0.0,0.003588253447581513,1.022623433419293,1,1.0,0.003588253447581513,0.0,0.003588253447581513,1.045621127357561,1.0347054611988604
2023-04-18,414.2099914550781,0.05198862632296586,1,1.0,0.0006522418999843627,0.0006522418999843627,0.8670741639575457,1.0351261271702157,0.0,0.0006522418999843627,1.023290431270475,1,1.0,0.0006522418999843627,0.0,0.0006522418999843627,1.0463031252683326,1.035380339454797
2023-04-19,414.1400146484375,0.03817906506859248,1,1.0,-0.0001689404120717164,-0.0001689404120717164,0.86692768009099,1.0349512525357454,0.0,-0.0001689404120717164,1.023117556163347,1,1.0,-0.0001689404120717164,0.0,-0.0001689404120717164,1.046126362387198,1.0352054218735984
2023-04-20,411.8800048828125,0.050419576827466894,1,1.0,-0.005457115192173623,-0.005457115192173623,0.8621967558774496,1.0293034043323734,0.0,-0.005457115192173623,1.0175342858042284,1,1.0,-0.005457115192173623,0.0,-0.005457115192173623,1.0404175303220815,1.0295561866388716
2023-04-21,412.20001220703125,0.048401450083615405,1,1.0,0.0007769430912525355,0.0007769430912525355,0.862866633690229,1.030103114501172,0.0,0.0007769430912525355,1.0183248520376966,1,1.0,0.0007769430912525355,0.0,0.0007769430912525355,1.0412258755342834,1.030356093205137
2023-04-24,412.6300048828125,0.04265320248341764,1,1.0,0.0010431651214151128,0.0010431651214151128,0.8637667460669275,1.0311776821416807,0.0,0.0010431651214151128,1.0193871330056126,1,1.0,0.0010431651214151128,0.0,0.0010431651214151128,1.0423120460511557,1.0314309247442062
2023-04-25,406.0799865722656,0.02418723441724646,1,1.0,-0.015873829418699414,-0.015873829418699414,0.850055460082316,1.0148089435149938,0.0,-0.015873829418699414,1.0032055555446644,1,1.0,-0.015873829418699414,0.0,-0.015873829418699414,1.025766562431084,1.0150581661876452
2023-04-26,404.3599853515625,0.022143526574553984,1,1.0,-0.004235621743444495,-0.004235621743444495,0.8464549466924577,1.0105105966883998,0.0,-0.004235621743444495,0.9989563562804551,1,1.0,-0.004235621743444495,0.0,-0.004235621743444495,1.0214218032755527,1.01075876374808
2023-04-27,412.4100036621094,0.027556988639340307,1,1.0,0.01990804877378749,0.01990804877378749,0.8633062130560248,1.0306278909337017,0.0,0.01990804877378749,1.0188436281441715,1,1.0,0.01990804877378749,0.0,0.01990804877378749,1.0417563183537724,1.0308809985153098
2023-04-28,415.92999267578125,0.030294724049891864,1,1.0,0.008535168842693341,0.008535168842693341,0.8706746773474042,1.0394244739968097,0.0,0.008535168842693341,1.0275396305346842,1,1.0,0.008535168842693341,0.0,0.008535168842693341,1.0506478844238645,1.0396797418943622
2023-05-01,415.510009765625,0.014949058106468627,1,1.0,-0.0010097442299229487,-0.0010097442299229487,0.8697955186158126,1.0383749211317508,0.0,-0.0010097442299229487,1.0265020783217347,1,1.0,-0.0010097442299229487,0.0,-0.0010097442299229487,1.0495869987848867,1.0386299312740166
2023-05-02,410.8399963378906,-0.0002677110740301192,0,1.0,-0.011239232071373118,-0.011239232071373118,0.8600196849274492,1.0267043844160573,0.0,-0.011239232071373118,1.0149649832417298,0,1.0,-0.011239232071373118,0.0,-0.011239232071373118,1.0377904469264474,1.0269565284401536
2023-05-03,408.0199890136719,-0.0015905850507855757,0,0.0,-0.006864003868551016,-0.0,0.8541165064830771,1.0267043844160573,1.0,-0.0005,1.0144575007501089,0,0.0,-0.0,1.0,-0.0005,1.0377904469264474,1.0264430501759336
2023-05-04,405.1300048828125,-0.006059865514515761,0,0.0,-0.007082947425800068,-0.0,0.8480668441721495,1.0267043844160573,0.0,-0.0,1.0144575007501089,0,0.0,-0.0,0.0,-0.0,1.0377904469264474,1.0264430501759336
2023-05-05,412.6300048828125,0.008406858478657186,1,0.0,0.018512575986983304,0.0,0.8637667460669276,1.0267043844160573,0.0,0.0,1.0144575007501089,1,0.0,0.0,0.0,0.0,1.0377904469264474,1.0264430501759336
2023-05-08,412.739990234375,0.00764142719842642,1,1.0,0.0002665471494098792,0.0002665471494098792,0.8639969806308468,1.02697804954301,1.0,-0.00023345285059012079,1.0142206727547562,1,1.0,0.0002665471494098792,1.0,-0.00023345285059012079,1.0380670670117604,1.0262034241199016
2023-05-09,410.92999267578125,0.002953215492221828,1,1.0,-0.004385321513347806,-0.004385321513347806,0.8602080760842189,1.0224744206086132,0.0,-0.004385321513347806,1.0097729890192428,1,1.0,-0.004385321513347806,0.0,-0.004385321513347806,1.033514809170496,1.0217031921670374
